modules/editor\lang\lang.xml,msg_font_too_big,The font is too big.,
modules/editor\lang\lang.xml,editor,WYSIWYG Editor,
modules/editor\lang\lang.xml,component_name,Component,
modules/editor\lang\lang.xml,component_version,Version,
modules/editor\lang\lang.xml,component_author,Developer,
modules/editor\lang\lang.xml,component_link,Link,
modules/editor\lang\lang.xml,component_date,Date,
modules/editor\lang\lang.xml,component_license,License,
modules/editor\lang\lang.xml,component_history,Updates,
modules/editor\lang\lang.xml,component_description,Description,
modules/editor\lang\lang.xml,component_extra_vars,Option Variable,
modules/editor\lang\lang.xml,component_grant,Permission Setting,
modules/editor\lang\lang.xml,content_style,Content Style,
modules/editor\lang\lang.xml,content_font,Content Font,
modules/editor\lang\lang.xml,content_font_size,Content Font Size,
modules/editor\lang\lang.xml,about_component,About component,
modules/editor\lang\lang.xml,about_component_grant,Selected group(s) will be able to use expanded components of editor.(Leave them blank if you want all groups to have permissions.),
modules/editor\lang\lang.xml,about_component_mid,Editor components can select targets.(All targets will be selected when nothing is selected.),
modules/editor\lang\lang.xml,msg_component_is_not_founded,Cannot find editor component %s.,
modules/editor\lang\lang.xml,msg_component_is_inserted,Selected component is already inserted.,
modules/editor\lang\lang.xml,msg_component_is_first_order,Selected component is located at the first position.,
modules/editor\lang\lang.xml,msg_component_is_last_order,Selected component is located at the last position.,
modules/editor\lang\lang.xml,msg_load_saved_doc,There is a draft automatically saved. Do you want to restore it? The auto-saved draft will be discarded when you write and save it.,
modules/editor\lang\lang.xml,msg_auto_saved,Automatically Saved.,
modules/editor\lang\lang.xml,cmd_disable,Inactive,
modules/editor\lang\lang.xml,cmd_enable,Active,
modules/editor\lang\lang.xml,editor_skin,Editor Skin,
modules/editor\lang\lang.xml,upload_file_grant,Permission to upload files,
modules/editor\lang\lang.xml,enable_default_component_grant,Permission to use default components,
modules/editor\lang\lang.xml,enable_component_grant,Permission to use components,
modules/editor\lang\lang.xml,enable_html_grant,Permission to edit HTML,
modules/editor\lang\lang.xml,enable_autosave,Enable Auto-Save,
modules/editor\lang\lang.xml,use_simple_options,Use simple options,
modules/editor\lang\lang.xml,height_resizable,Height Resizable,
modules/editor\lang\lang.xml,editor_height,Height of Editor,
modules/editor\lang\lang.xml,about_editor_skin,You may select the skin for the editor.,
modules/editor\lang\lang.xml,about_content_style,You may select a style for editing a document or displaying a content,
modules/editor\lang\lang.xml,about_content_font,You may select a font for editing a document or displaying a content. The default font is your own font. Please use comma for multiple input.,
modules/editor\lang\lang.xml,about_content_font_size,You may select the font size for editing a document or displaying a content. Please input units such as px or em.,
modules/editor\lang\lang.xml,about_upload_file_grant,Selected group(s) will be able to upload files. (Leave them blank if you want all groups to have this permission.),
modules/editor\lang\lang.xml,about_default_component_grant,Selected group(s) will be able to use default components of editor. (Leave them blank if you want all groups to have this permission.),
modules/editor\lang\lang.xml,about_editor_height,You may set the height of the editor.,
modules/editor\lang\lang.xml,about_editor_height_resizable,You may decide whether the height of the editor can be resized.,
modules/editor\lang\lang.xml,about_enable_html_grant,Selected group(s) will be able to use HTML.,
modules/editor\lang\lang.xml,about_enable_autosave,You may decide whether the auto-save function will be used.,
modules/editor\lang\lang.xml,about_use_simple_options,Only apply simple options to editor,
modules/editor\lang\lang.xml,about_dblclick_in_editor,"You may set the component's detailed configurations by double-clicking background, text, images, or quotations.",
modules/file\lang\lang.xml,file_name,File Name,
modules/file\lang\lang.xml,file_size,File Size,
modules/file\lang\lang.xml,download_count,Number of Downloads,
modules/file\lang\lang.xml,status,Status,
modules/file\lang\lang.xml,is_valid,Valid,
modules/file\lang\lang.xml,is_stand_by,Stand by,
modules/file\lang\lang.xml,file_list,Attachments List,
modules/file\lang\lang.xml,allow_outlink,Allow External Link?,
modules/file\lang\lang.xml,allow_outlink_site,Allowed Websites,
modules/file\lang\lang.xml,allow_outlink_format,Allowed Formats,
modules/file\lang\lang.xml,allowed_filesize,Maximum File Size,
modules/file\lang\lang.xml,allowed_attach_size,Maximum Attachments,
modules/file\lang\lang.xml,allowed_filetypes,Allowed extentsions,
modules/file\lang\lang.xml,enable_download_group,Downloadable Groups,
modules/file\lang\lang.xml,about_allow_outlink,You can block external links according to referers (except media files like *.wmv and *.mp3).,
modules/file\lang\lang.xml,about_allow_outlink_format,"These formats will always be allowed. Please use comma(,) for multiple input. eg)hwp,doc,zip,pdf",
modules/file\lang\lang.xml,about_allow_outlink_site,These websites will alyways be allowed. Please use new line for multiple input. ex)http://www.karybu.org/,
modules/file\lang\lang.xml,about_allowed_filesize,You can assign file size limit for each file. (Exclude administrators),
modules/file\lang\lang.xml,about_allowed_attach_size,You can assign file size limit for each document. (Exclude administrators),
modules/file\lang\lang.xml,about_allowed_filetypes,"To allow an extension, use ""*.[extention]"". To allow multiple extensions, use "";"" between each extension. ex) *.* or *.jpg;*.gif; ",
modules/file\lang\lang.xml,cmd_delete_checked_file,Delete Selected Item(s),
modules/file\lang\lang.xml,cmd_move_to_document,Move to Document,
modules/file\lang\lang.xml,cmd_download,Download,
modules/file\lang\lang.xml,msg_not_permitted_download,You do not have a permission to download.,
modules/file\lang\lang.xml,msg_cart_is_null,Please select a file(s) to delete.,
modules/file\lang\lang.xml,msg_checked_file_is_deleted,%d attachment(s) was(were) deleted.,
modules/file\lang\lang.xml,msg_exceeds_limit_size,This file exceeds the attachment limit.,
modules/file\lang\lang.xml,msg_file_not_found,Could not find requested file.,
modules/file\lang\lang.xml,msg_not_allowed_outlink,It is not allowed to download files from sites other than this.,
modules/file\lang\lang.xml,msg_not_permitted_create,Failed to create a file or directory.,
modules/file\lang\lang.xml,msg_file_upload_error,An error has occurred during uploading.,
modules/file\lang\lang.xml,no_files,No Files,
modules/file\lang\lang.xml,file_manager,Manage selected files,
modules/file\lang\lang.xml,selected_file,Selected files,
modules/file\lang\lang.xml,msg_select_file,Select files,
modules/importer\lang\lang.xml,cmd_sync_member,Synchronize,
modules/importer\lang\lang.xml,cmd_continue,Continue,
modules/importer\lang\lang.xml,preprocessing,Karybu is preparing for importing.,
modules/importer\lang\lang.xml,importer,Karybu Data Importer,
modules/importer\lang\lang.xml,source_type,Migration Target,
modules/importer\lang\lang.xml,type_member,Member Data,
modules/importer\lang\lang.xml,type_message,Message Data,
modules/importer\lang\lang.xml,type_ttxml,TTXML,
modules/importer\lang\lang.xml,type_module,Article Data,
modules/importer\lang\lang.xml,type_syncmember,Synchronize Member Data,
modules/importer\lang\lang.xml,target_module,Target Module,
modules/importer\lang\lang.xml,xml_file,XML File,
modules/importer\lang\lang.xml,xml_path,Please enter the path of XML file.,
modules/importer\lang\lang.xml,path_info,You can enter either relative path or absolute path.,
modules/importer\lang\lang.xml,data_destination,Select the destination of data.,
modules/importer\lang\lang.xml,document_destination,Select the destination of document data.,
modules/importer\lang\lang.xml,guestbook_destination,Select the destination of guestbook data.,
modules/importer\lang\lang.xml,import_desc,"Enter the domain of virtual site, and click <em>Find Site</em>. If you leave the domain field empty, list of all the sites is displayed.",
modules/importer\lang\lang.xml,msg_sync_member,Please click on Synchronize button to start data synchronization.,
modules/importer\lang\lang.xml,found_xml_file,found XML file,
modules/importer\lang\lang.xml,not_found_xml_file,Can not found XML file,
modules/importer\lang\lang.xml,cannot_allow_fopen_in_phpini,Can not found XML file,
modules/importer\lang\lang.xml,cannot_url_file,Can not found XML file,
modules/importer\lang\lang.xml,cmd_check_path,Check the path,
modules/importer\lang\lang.xml,msg_exist_xml_file,Found the XML file.,
modules/importer\lang\lang.xml,msg_no_xml_file,Could not find the XML file. Please check the path again,
modules/importer\lang\lang.xml,msg_invalid_xml_file,Invalid type of XML file.,
modules/importer\lang\lang.xml,msg_importing,"Import %d items out of %d. (if process is stopped, click on Continue button)",
modules/importer\lang\lang.xml,msg_import_finished,%d/%d items were imported completely. There could be some items that were imported improperly.,
modules/importer\lang\lang.xml,msg_sync_completed,"Completed synchronization of members,documents and comments.",
modules/importer\lang\lang.xml,about_type_member,"If you are to import a member data, please select this option",
modules/importer\lang\lang.xml,about_type_message,"If you are to import a message data, please select this option",
modules/importer\lang\lang.xml,about_type_ttxml,"If you are to import a TTXML (textcube) data, please select this option",
modules/importer\lang\lang.xml,about_ttxml_user_id,Please input a user ID to set as author of the TTXML data. (user ID must be already signed up.),
modules/importer\lang\lang.xml,about_type_module,"If you are to import document data, please select this option",
modules/importer\lang\lang.xml,about_type_syncmember,"If you are to import and synchronize member and document data, please select this option.",
modules/importer\lang\lang.xml,about_importer,"Data Importer will help you import Zeroboard4, Zeroboard5 Beta, XE or other program's data into Karybu.
In order to import, you first have to use <a href=""http://code.google.com/p/xe-migration/"" onclick=""winopen(this.href);return false;"">XML Exporter</a> to convert the data you want into XML File.",
modules/importer\lang\lang.xml,about_target_path,"To get attachments from Zeroboard4, please input the path where Zeroboard4 is installed.
If it is located in the same server, please input Zeroboard4's path such as /home/USERID/public_html/bbs
If not, please input the address where Zeroboard4 is installed. ex. http://Domain/bbs",
modules/install\lang\lang.xml,introduce_title,Karybu Installation,
modules/install\lang\lang.xml,enviroment_gather,Share your environement details with us,
modules/install\lang\lang.xml,install_condition_title,Please check the installation requirement.,
modules/install\lang\lang.xml,install_checklist_xml,Install XML Library,
modules/install\lang\lang.xml,install_without_xml,XML Library is not installed,
modules/install\lang\lang.xml,install_checklist_gd,Install GD Library,
modules/install\lang\lang.xml,install_without_gd,GD Library is not installed for image convertion,
modules/install\lang\lang.xml,install_without_iconv,Iconv Library is not installed for processing characters,
modules/install\lang\lang.xml,install_session_auto_start,Possible problems might occur due to the php setting. session.auto_start is equal to 1,
modules/install\lang\lang.xml,install_permission_denied,Installation path's permission doesn't equal to 707,
modules/install\lang\lang.xml,install_notandum,"All the fields must be completed, but you can modify all of the settings after you finish the installation.",
modules/install\lang\lang.xml,cmd_install_fix_checklist,I have fixed the required conditions.,
modules/install\lang\lang.xml,cmd_install_next,Continue installation,
modules/install\lang\lang.xml,cmd_ignore,Ignore,
modules/install\lang\lang.xml,form_title,Database &amp; Administrator Information,
modules/install\lang\lang.xml,db_title,Please input database information,
modules/install\lang\lang.xml,db_type,Database type,
modules/install\lang\lang.xml,select_db_type,Please select the database you want to use.,
modules/install\lang\lang.xml,db_hostname,Database hostname,
modules/install\lang\lang.xml,db_hostname_desc,99% you won’t have to change this.,
modules/install\lang\lang.xml,db_port,Database port,
modules/install\lang\lang.xml,db_userid,Database user,
modules/install\lang\lang.xml,db_password,Database password,
modules/install\lang\lang.xml,db_password_desc,Must not be empty.,
modules/install\lang\lang.xml,db_database,Database name,
modules/install\lang\lang.xml,db_database_file,DB Database File,
modules/install\lang\lang.xml,db_table_prefix,Table prefix,
modules/install\lang\lang.xml,db_info_desc,"<p>Please check <strong>database information</strong> with your server administrator.</p><p>You can modify database <strong>table prefix</strong>, and can use only small letters (recommended) and numbers.</p>",
modules/install\lang\lang.xml,admin_title,Administrator Info,
modules/install\lang\lang.xml,env_title,Settings,
modules/install\lang\lang.xml,use_optimizer,Enable Optimizer,
modules/install\lang\lang.xml,about_optimizer,"If optimizer is enabled, users can quickly access to this site, since multiple CSS / JS files are put together and compressed before transmission. <br /> Nevertheless, this optimization might be problematic according to CSS or JS. If you disable it, it would work properly though it would work slower.",
modules/install\lang\lang.xml,use_rewrite,Rewrite Mod,
modules/install\lang\lang.xml,use_sso,Single Sign On,
modules/install\lang\lang.xml,about_rewrite,"Rewrite long URL’s such as <a href=""#"">http://www.yoursite.com/?document_srl=mypost</a> to <a href=""#"">http://www.yoursite.com/mypost</a>. Make sure your server supports this or you might have broken links.",
modules/install\lang\lang.xml,disabled_rewrite,You cannot use this because mod_rewrite is not enabled on your server.,
modules/install\lang\lang.xml,time_zone,Time Zone,
modules/install\lang\lang.xml,about_time_zone,Select your local time to set the dates in the site on your local timezone.,
modules/install\lang\lang.xml,qmail_compatibility,Enable Qmail,
modules/install\lang\lang.xml,about_qmail_compatibility,It will enable sending mails from MTA which cannot distinguish CRLF like Qmail.,
modules/install\lang\lang.xml,about_database_file,"Sqlite saves data in a file. Location of the database file should be unreachable by web<br/><span style=""color:red"">Data file should be inside the permission of 707.</span>",
modules/install\lang\lang.xml,about_sso,SSO will enable users to sign in just once for both default and virtual site.<br />You will need this only if you are using virtual sites.,
modules/install\lang\lang.xml,success_installed,Installation has been completed.,
modules/install\lang\lang.xml,msg_cannot_proc,Installation environment is not proper to proceed.,
modules/install\lang\lang.xml,msg_already_installed,Karybu is already installed.,
modules/install\lang\lang.xml,msg_dbconnect_failed,An error has occurred while connecting to DB. Please check DB information again.,
modules/install\lang\lang.xml,msg_table_is_exists,Table is already created in the DB. Config file is recreated.,
modules/install\lang\lang.xml,msg_install_completed,Installation has been completed. Thank you for choosing Karybu,
modules/install\lang\lang.xml,msg_install_failed,An error has occurred while creating installation file.,
modules/install\lang\lang.xml,ftp_get_list,Get List,
modules/install\lang\lang.xml,install_env_agreement,Share your environement details with us,
modules/install\lang\lang.xml,install_env_agreement_desc,"Information on '<em>web server, DBMS, PHP version and extensions, Karybu modules and addons</em>' is sent to the Karybu statistics server. This information is collected anonymously and used only to improve our software.<em> You don't have to agree to this.</em>",
modules/install\lang\lang.xml,msg_why_is_ftp_needed,When do you need to enable FTP?,
modules/install\lang\lang.xml,msg_safe_mode_ftp_needed2,When the Easy installation module is enabled.,
modules/install\lang\lang.xml,read_all,Read Full Text,
modules/install\lang\lang.xml,msg_license_agreement_alert,You must agree to the terms of use.,
modules/install\lang\lang.xml,license_agreement_alert,"To use Karybu, <em>you have to agree to the GNU Lesser General Public License(LGPL v2)</em>.",
modules/install\lang\lang.xml,install_email_address,Admin email,
modules/install\lang\lang.xml,install_password,Admin password,
modules/install\lang\lang.xml,install_retype_password,Retype password,
modules/install\lang\lang.xml,install_username,Admin username,
modules/install\lang\lang.xml,install_env_agreement,Help us improve Karybu by contributing anonymously to our server statistics program.,
modules/install\lang\lang.xml,enviroment_gather,Agreement on gathering installation environment information,
modules/install\lang\lang.xml,install_env_agreement_desc,"Information on '<em>web server, DBMS, PHP version and extension, Karzbu modules and addons</em>' is sent to the Karybu statistics collection server. This information is collected anonymously and used to improve our software only.<em> You don't have to agree to this.</em>",
modules/install\lang\lang.xml,version,version,
modules/install\lang\lang.xml,introduce_title,Installation Wizard,
modules/install\lang\lang.xml,introduce_desc,"<p><b>Hello there!</b></p><p>If this is your first installation of Karybu, before we get started, you should know that we will need some information from you regarding your database setup.</p><p>These items should have been provided to you by your web service provider or your web admin, if not you can always ask for them and resume this installation later on.</p>",
modules/install\lang\lang.xml,introduce_start,Let's start!,
modules/install\lang\lang.xml,lang_select_label,Select language:,
modules/install\lang\lang.xml,licence_title,Licence Agreement,
modules/install\lang\lang.xml,licence_desc,"Karybu is released unde the LGPLv2 licence. You can read more about this licence <a href=""http://www.gnu.org/licenses/lgpl-2.1.html"">here</a>.",
modules/install\lang\lang.xml,check_title,Setup check,
modules/install\lang\lang.xml,check_description,"In order for Karybu to function correctly all the items in the table below must be marked with <b><span class=""yes"">yes</span></b>. If any of them are marked with <b><span class=""no"">no</span></b> please take the necesarry actions to correct them. If you do not know how to do this contact your web service provider.",
modules/install\lang\lang.xml,select_db_title,Choose database type,
modules/install\lang\lang.xml,select_db_description,Karybu uses a database to store all it’s data.<br /> Choose the database you wish to use from the ones liste below:,
modules/install\lang\lang.xml,db_title,Input database info,
modules/install\lang\lang.xml,db_description,"In order for Karybu to connect to your previously selected database please fill out the fields below. Don’t worry, you can change these anytime later on.",
modules/install\lang\lang.xml,misc_title,Miscellaneous settings,
modules/install\lang\lang.xml,misc_timezone,Timezone:,
modules/install\lang\lang.xml,admin_title,Administrator account,
modules/install\lang\lang.xml,final_title,Ready to go,
modules/install\lang\lang.xml,final_description,"Congratulations, you’ve successfully set up your Karybu site!",
modules/install\lang\lang.xml,final_site_desc,Go to your fresh new site,
modules/install\lang\lang.xml,final_admin_desc,... or to the admin panel,
modules/install\lang\lang.xml,here,here,
modules/layout\lang\lang.xml,cmd_layout_management,Layout Settings,
modules/layout\lang\lang.xml,cmd_layout_copy,Copy Layout,
modules/layout\lang\lang.xml,layout_name,Layout Name,
modules/layout\lang\lang.xml,layout_maker,Layout Developer,
modules/layout\lang\lang.xml,layout_license,License,
modules/layout\lang\lang.xml,layout_history,Updates,
modules/layout\lang\lang.xml,layout_info,Layout Info,
modules/layout\lang\lang.xml,layout_list,Layout List,
modules/layout\lang\lang.xml,menu_count,Menus,
modules/layout\lang\lang.xml,downloaded_list,Download List,
modules/layout\lang\lang.xml,layout_preview_content,The content gets displayed here.,
modules/layout\lang\lang.xml,not_apply_menu,Apply Layouts En Bloc,
modules/layout\lang\lang.xml,cmd_move_to_installed_list,View Created Layouts,
modules/layout\lang\lang.xml,about_downloaded_layouts,List of downloaded layouts,
modules/layout\lang\lang.xml,about_title,Please enter the title that is easy to verify when connecting to the module,
modules/layout\lang\lang.xml,about_not_apply_menu,Layouts of all modules connected via menu will be changed en bloc by checking this option.,
modules/layout\lang\lang.xml,about_layout_code,"It will be applied to the service when you save the layout code after editing it.
        Please first preview your code and then save it.
        You can refer grammar of Karybu's template from <a href=""#"" onclick=""winopen('http://code.google.com/p/xe-core/wiki/TemplateSyntax');return false;"">Karybu Template</a>.",
modules/layout\lang\lang.xml,layout_export,Export,
modules/layout\lang\lang.xml,layout_btn_export,Download My Layout,
modules/layout\lang\lang.xml,about_layout_export,Export currently edited layout.,
modules/layout\lang\lang.xml,layout_import,Import,
modules/layout\lang\lang.xml,about_layout_import,Previously modified layout will be deleted when you import a new one. Please export the current layout for a backup before importing a new one.,
modules/layout\lang\lang.xml,layout_image_repository,Layout Repository,
modules/layout\lang\lang.xml,about_layout_image_repository,You can upload image/flash files for the selected layout. They will be included in exports.,
modules/layout\lang\lang.xml,msg_layout_image_target,"Only gif, png, jpg, swf, flv files are allowed",
modules/layout\lang\lang.xml,layout_migration,Layout Migration,
modules/layout\lang\lang.xml,about_layout_migration,"You can export or import the editted layout as a tar file.
(So far only FaceOff supports exports/imports)",
modules/layout\lang\lang.xml,mobile_layout_list,Mobile Layout List,
modules/layout\lang\lang.xml,mobile_downloaded_list,Downloaded Mobile Layouts,
modules/layout\lang\lang.xml,apply_mobile_view,Apply Mobile View,
modules/layout\lang\lang.xml,about_apply_mobile_view,All connected modules use the mobile view to display when accessing with mobile device.,
modules/layout\lang\lang.xml,installed_layout,Layouts,
modules/layout\lang\lang.xml,instance_layout,Instance of layout,
modules/layout\lang\lang.xml,insert_layout_instance,Insert Layout Instance,
modules/layout\lang\lang.xml,faceoff_export,Export FaceOff layout,
modules/layout\lang\lang.xml,about_faceoff_export,"You can download current edited layout. Use this, you can change FaceOff layout to general layout.",
modules/layout\lang\lang.xml,msg_empty_origin_layout,Original layout is not exist,
modules/layout\lang\lang.xml,msg_empty_target_layout,Target layout is not assigned,
modules/layout\lang\lang.xml,layout_image_list,Layout image list,
modules/material\lang\lang.xml,cmd_ingredients_collector,Ingredients Collector,
modules/material\lang\lang.xml,msg_fail_image_save,An error occurred while storing image.,
modules/material\lang\lang.xml,msg_not_select_image,A target image is not selected.,
modules/material\lang\lang.xml,total_materials,You have <strong>%d</strong> ingredients.,
modules/material\lang\lang.xml,cmd_delete_materials,Delete an ingredient,
modules/material\lang\lang.xml,cmd_delete_selected_materials,Delete selected ingredients,
modules/material\lang\lang.xml,tpl,,
modules/member\lang\lang.xml,member,Member,
modules/member\lang\lang.xml,member_default_info,Basic Info,
modules/member\lang\lang.xml,member_extend_info,Additional Info,
modules/member\lang\lang.xml,default_group_1,Associate Member,
modules/member\lang\lang.xml,default_group_2,Regular Member,
modules/member\lang\lang.xml,admin_group,Managing Group,
modules/member\lang\lang.xml,keep_signed,Keep me signed in.,
modules/member\lang\lang.xml,remember_user_id,Remember ID.,
modules/member\lang\lang.xml,already_logged,You are already signed in.,
modules/member\lang\lang.xml,denied_user_id,You have entered a prohibited ID.,
modules/member\lang\lang.xml,denied_nick_name,You have entered a prohibited nick name.,
modules/member\lang\lang.xml,null_user_id,Please enter your ID.,
modules/member\lang\lang.xml,null_password,Please enter your password.,
modules/member\lang\lang.xml,invalid_authorization,The account is not activated.,
modules/member\lang\lang.xml,invalid_email_address,Wrong credentials,
modules/member\lang\lang.xml,invalid_user_id,You have entered an invalid ID.,
modules/member\lang\lang.xml,invalid_password,You have entered an invalid password.,
modules/member\lang\lang.xml,invalid_new_password,Please enter a password you haven't previously used.,
modules/member\lang\lang.xml,allow_mailing,Join Mailing,
modules/member\lang\lang.xml,is_admin,Superadmin Permission,
modules/member\lang\lang.xml,member_group,Member Groups,
modules/member\lang\lang.xml,group_title,Group Name,
modules/member\lang\lang.xml,group_srl,Group Number,
modules/member\lang\lang.xml,group_order,Gropu Priority,
modules/member\lang\lang.xml,group_order_change,Change Group Priority,
modules/member\lang\lang.xml,signature,Signature,
modules/member\lang\lang.xml,profile_image,Profile Image,
modules/member\lang\lang.xml,profile_image_max_width,Max Width,
modules/member\lang\lang.xml,profile_image_max_height,Max Height,
modules/member\lang\lang.xml,image_name,Image Name,
modules/member\lang\lang.xml,image_name_max_width,Max Width,
modules/member\lang\lang.xml,image_name_max_height,Max Height,
modules/member\lang\lang.xml,image_mark,Image Mark,
modules/member\lang\lang.xml,image_mark_max_width,Max Width,
modules/member\lang\lang.xml,image_mark_max_height,Max Height,
modules/member\lang\lang.xml,group_image_mark,Group Image Mark,
modules/member\lang\lang.xml,group_image_mark_max_width,Max Width,
modules/member\lang\lang.xml,group_image_mark_max_height,Max Height,
modules/member\lang\lang.xml,signature_max_height,Max Signature Height,
modules/member\lang\lang.xml,enable_join,Accept New Members,
modules/member\lang\lang.xml,enable_confirm,Require Email Activation,
modules/member\lang\lang.xml,enable_ssl,Enable SSL,
modules/member\lang\lang.xml,security_sign_in,Sign in using enhanced security,
modules/member\lang\lang.xml,limit_day,Temporary Limit Date,
modules/member\lang\lang.xml,limit_date,Limit Date,
modules/member\lang\lang.xml,after_login_url,URL to redirect after Sign in,
modules/member\lang\lang.xml,after_logout_url,URL to redirect after Sign out,
modules/member\lang\lang.xml,redirect_url,URL to redirect after Sign up,
modules/member\lang\lang.xml,agreement,Terms of Service,
modules/member\lang\lang.xml,accept_agreement,Agree,
modules/member\lang\lang.xml,member_info,User Info,
modules/member\lang\lang.xml,current_password,Current Password,
modules/member\lang\lang.xml,allow_message,Messages,
modules/member\lang\lang.xml,about_allow_message,You may allow or reject messages.,
modules/member\lang\lang.xml,logged_users,Logged on Users,
modules/member\lang\lang.xml,webmaster_name,Webmaster Name,
modules/member\lang\lang.xml,webmaster_email,Webmaster Email,
modules/member\lang\lang.xml,column_id,The column id,
modules/member\lang\lang.xml,about_keep_signed,"You will be still signed in even when the browser is closed.\n\nIt is not recommended to use this if you are using a public computer, for your personal information could be violated.",
modules/member\lang\lang.xml,about_keep_warning,"You will be still signed in even when the browser is closed. It is not recommended to use this if you are using a public computer, for your personal information could be violated",
modules/member\lang\lang.xml,about_webmaster_name,Please enter webmaster's name which will be used for verification mails or other site administration. (default : webmaster).,
modules/member\lang\lang.xml,about_webmaster_email,Please enter webmaster's email address.,
modules/member\lang\lang.xml,cmd_modify_new_auth_email_address,New email address,
modules/member\lang\lang.xml,cmd_login,Sign In,
modules/member\lang\lang.xml,cmd_logout,Sign Out,
modules/member\lang\lang.xml,cmd_signup,Sign Up,
modules/member\lang\lang.xml,cmd_site_signup,Sign Up,
modules/member\lang\lang.xml,cmd_modify_member_email_address,Change Email Address,
modules/member\lang\lang.xml,about_modify_member_email_address,You could change Email Address.,
modules/member\lang\lang.xml,cmd_modify_member_info,Change Member Info,
modules/member\lang\lang.xml,cmd_modify_member_password,Change Password,
modules/member\lang\lang.xml,cmd_view_member_info,View Member Info,
modules/member\lang\lang.xml,cmd_leave,Delete Account,
modules/member\lang\lang.xml,cmd_find_member_account,Find Account Info,
modules/member\lang\lang.xml,cmd_find_member_account_with_email,Find Account with Email address,
modules/member\lang\lang.xml,cmd_find_member_account_with_email_question,Find Account with Q&amp;A,
modules/member\lang\lang.xml,cmd_resend_auth_mail,Request for Activation Mail,
modules/member\lang\lang.xml,cmd_send_auth_new_emaill_address,Request for activation mail to new email,
modules/member\lang\lang.xml,cmd_member_list,Members,
modules/member\lang\lang.xml,cmd_module_config,Default Settings,
modules/member\lang\lang.xml,cmd_member_group,Member Groups,
modules/member\lang\lang.xml,cmd_send_mail,Send Mail,
modules/member\lang\lang.xml,cmd_manage_id,Prohibited IDs,
modules/member\lang\lang.xml,cmd_manage_nick_name,Prohibited NickNames,
modules/member\lang\lang.xml,cmd_manage_form,Signup Form Fields,
modules/member\lang\lang.xml,cmd_view_own_document,Written Documents,
modules/member\lang\lang.xml,cmd_manage_member_info,Manage Member Info,
modules/member\lang\lang.xml,cmd_trace_document,Trace Written Documents,
modules/member\lang\lang.xml,cmd_trace_comment,Trace Written Comments,
modules/member\lang\lang.xml,cmd_view_scrapped_document,Scraps,
modules/member\lang\lang.xml,cmd_view_saved_document,Saved Documents,
modules/member\lang\lang.xml,cmd_send_email,Send Mail,
modules/member\lang\lang.xml,msg_email_not_exists,You have entered an invalid email address.,
modules/member\lang\lang.xml,msg_alreay_scrapped,This document is already scrapped.,
modules/member\lang\lang.xml,msg_cart_is_null,Please select the target.,
modules/member\lang\lang.xml,msg_checked_file_is_deleted,%d attached file(s) is(are) deleted.,
modules/member\lang\lang.xml,msg_find_account_title,Account Info,
modules/member\lang\lang.xml,msg_find_account_info,This is requested account info.,
modules/member\lang\lang.xml,msg_find_account_comment,The password will be modified as the one above as you click the link below.<br />Please modify the password after login.,
modules/member\lang\lang.xml,msg_confirm_account_title,Karybu Account Activation,
modules/member\lang\lang.xml,title_modify_email_address,Confirmation email is your email address change request.,
modules/member\lang\lang.xml,msg_confirm_account_info,This is your account information:,
modules/member\lang\lang.xml,msg_confirm_account_comment,Click on the following link to complete your account activation.,
modules/member\lang\lang.xml,msg_confirm_email_address_change,Click the link below to e-mail address will be changed to %s,
modules/member\lang\lang.xml,msg_auth_mail_sent,The activation mail has been sent to %s. Please check your mail.,
modules/member\lang\lang.xml,msg_confirm_mail_sent,We have just sent the activation email to %s. Please check your mail.,
modules/member\lang\lang.xml,msg_invalid_modify_email_auth_key,Email is invalid change requests. <br /> Change email request again or contact the site administrator please,
modules/member\lang\lang.xml,msg_invalid_auth_key,This is an invalid request of verification.<br />Please retry finding account info or contact the administrator.,
modules/member\lang\lang.xml,msg_success_authed,Your account has been successfully activated and logged on.\n Please modify the password to your own one with the password in the mail.,
modules/member\lang\lang.xml,msg_success_confirmed,Your account has been activated successfully.,
modules/member\lang\lang.xml,msg_new_member,Add Member,
modules/member\lang\lang.xml,msg_rechecked_password,Re-checked password,
modules/member\lang\lang.xml,msg_update_member,Modify User Info,
modules/member\lang\lang.xml,msg_leave_member,Delete Account,
modules/member\lang\lang.xml,msg_group_is_null,There is no group.,
modules/member\lang\lang.xml,msg_not_delete_default,Default items cannot be deleted,
modules/member\lang\lang.xml,msg_not_exists_member,Invalid member,
modules/member\lang\lang.xml,msg_cannot_delete_admin,Admin ID cannot be deleted. Please remove the ID from administration and try again.,
modules/member\lang\lang.xml,msg_exists_user_id,This ID already exists. Please try another one.,
modules/member\lang\lang.xml,msg_exists_email_address,This email address already exists. Please try another one.,
modules/member\lang\lang.xml,msg_exists_nick_name,This nickname already exists. Please try another one.,
modules/member\lang\lang.xml,msg_signup_disabled,You are not able to sign up,
modules/member\lang\lang.xml,msg_already_logged,You have already signed up.,
modules/member\lang\lang.xml,msg_not_logged,Please sign in first.,
modules/member\lang\lang.xml,msg_insert_group_name,Please enter the name of group.,
modules/member\lang\lang.xml,msg_check_group,Please select the group.,
modules/member\lang\lang.xml,msg_not_uploaded_profile_image,Profile image could not be registered.,
